sentiment,ID,Time,none,username,Text,text_clean,text_normalized,text_lemma,text_nouns,text_adjectives,text_verbs,text_nav,no_tokens
0,2329061608,Thu Jun 25 10:18:16 PDT 2009,NO_QUERY,lagajuang,sedang confused  http://plurk.com/p/13yab9,sedang confused  ,sedang confused,sedang confuse,sedang,,confuse,sedang confuse,2.0
0,2329061620,Thu Jun 25 10:18:16 PDT 2009,NO_QUERY,robo3k,RIP Farrah. You'll be missed! ,RIP Farrah. You'll be missed! ,rip farrah youll missed !,rip farrah -PRON- will miss !,farrah,,rip will miss,farrah rip will miss,6.0
0,2329061940,Thu Jun 25 10:18:17 PDT 2009,NO_QUERY,shuklanishant,AI Offers 2-5 yrs leav widout pay 2 its employes ,AI Offers - yrs leav widout pay  its employes ,ai offers yrs leav widout pay employes,ai offer yrs leav widout pay employe,ai yrs leav employe,,offer pay,ai yrs leav employe offer pay,7.0
0,2329062337,Thu Jun 25 10:18:19 PDT 2009,NO_QUERY,KRISSE43,JUST SOLD OUR HOUSE TO GET A LOWER HOUSE PMT AND THE HOUSE WE WANTED JUST SOLD - WHAT TO DO??? ,JUST SOLD OUR HOUSE TO GET A LOWER HOUSE PMT AND THE HOUSE WE WANTED JUST SOLD - WHAT TO DO??? ,sold house get lower house pmt house wanted sold ??,sell house get low house pmt house want sell ? ?,house house pmt house,low,sell want sell,house house pmt house low sell want sell,11.0
0,2329062592,Thu Jun 25 10:18:20 PDT 2009,NO_QUERY,sheBAKES,@Marissacre I tried thinking of a second line and couldn't ,@Marissacre I tried thinking of a second line and couldn't ,marissacre tried thinking second line couldnt,marissacre try think second line could not,marissacre line,second,try think could,marissacre line second try think could,7.0
0,2329062606,Thu Jun 25 10:18:20 PDT 2009,NO_QUERY,Syashaa,"I saw him, I did saw him or is it me who is always saw the wrong person. but hey, I did saw him. He smiled to me! yes he did! Omg! ","I saw him, I did saw him or is it me who is always saw the wrong person. but hey, I did saw him. He smiled to me! yes he did! Omg! ","saw saw always saw wrong person hey , saw . smiled ! yes ! omg !","saw see always see wrong person hey , see . smile ! yes ! omg !",saw person,wrong,see see see smile,saw person wrong see see see smile,16.0
0,2329062683,Thu Jun 25 10:18:21 PDT 2009,NO_QUERY,Sophieeeeee_x,@Shontelle_Layne hmmm im so sorry.. people keep saying this.. who is she?  x,@Shontelle Layne hmmm im so sorry.. people keep saying this.. who is she?  x,shontelle layne hmmm im sorry . people keep saying .. ? x,shontelle layne hmmm -PRON- be sorry . people keep say .. ? x,shontelle layne hmmm sorry people,,be keep say,shontelle layne hmmm sorry people be keep say,13.0
0,2329062685,Thu Jun 25 10:18:21 PDT 2009,NO_QUERY,nettisue,"Holy cripes, Farrah Fawcett died? what a flippin week ","Holy cripes, Farrah Fawcett died? what a flippin week ",holy cripes farrah fawcett died flippin week,holy cripe farrah fawcett die flippin week,holy cripe farrah fawcett flippin week,,die,holy cripe farrah fawcett flippin week die,7.0
0,2329062797,Thu Jun 25 10:18:21 PDT 2009,NO_QUERY,serenawet,RIP Farrah Fawcett! This is so sad ,RIP Farrah Fawcett! This is so sad ,rip farrah fawcett sad,rip farrah fawcett sad,farrah fawcett,sad,rip,farrah fawcett sad rip,4.0
0,2329063342,Thu Jun 25 10:18:24 PDT 2009,NO_QUERY,gossipverse,RIP Farrah ! Charlie is going to miss one angel ,RIP Farrah ! Charlie is going to miss one angel ,rip farrah charlie going miss one angel,rip farrah charlie going miss one angel,farrah charlie going miss angel,,rip,farrah charlie going miss angel rip,7.0
0,2329063900,Thu Jun 25 10:18:26 PDT 2009,NO_QUERY,trickysticky,Finished my paper! It's about creating new discourses about the (Muslim) veil. It's always about how oppressed these women are... ,Finished my paper! It's about creating new discourses about the (Muslim) veil. It's always about how oppressed these women are... ,finished paper creating new discourses ( muslim ) veil . ' always oppressed women ...,finished paper create new discourse ( muslim ) veil . ' always oppress woman ...,paper discourse muslim veil woman,finished new,create oppress,paper discourse muslim veil woman finished new create oppress,15.0
0,2329064031,Thu Jun 25 10:18:26 PDT 2009,NO_QUERY,nazubritsky,http://twitpic.com/8dw4j - @bdiako1 and I on our balcony. Still missing Hawaii , - @bdiako and I on our balcony. Still missing Hawaii ,bdiako balcony . still missing hawaii,bdiako balcony . still miss hawaii,bdiako balcony hawaii,,miss,bdiako balcony hawaii miss,6.0
0,2329064110,Thu Jun 25 10:18:27 PDT 2009,NO_QUERY,LanaMarieW,Sad week in Hollywood. Farrah and Ed within days of one another ,Sad week in Hollywood. Farrah and Ed within days of one another ,sad week hollywood farrah ed within days one another,sad week hollywood farrah ed within day one another,week hollywood farrah ed day,sad,,week hollywood farrah ed day sad,9.0
0,2329081270,Thu Jun 25 10:19:41 PDT 2009,NO_QUERY,_Marguerite,My blackberrys on the fritz.... ,My blackberrys on the fritz.... ,blackberrys fritz ..,blackberrys fritz ..,blackberrys fritz,,,blackberrys fritz,3.0
0,2329081598,Thu Jun 25 10:19:42 PDT 2009,NO_QUERY,lukeponds,@mileycyrus http://twitpic.com/8cmop - i wish i was there ,@mileycyrus  - i wish i was there ,mileycyrus wish,mileycyrus wish,mileycyrus wish,,,mileycyrus wish,2.0
0,2329081713,Thu Jun 25 10:19:43 PDT 2009,NO_QUERY,sbennion,"i totally ate springs at gymnastics, my face hurts, its really red, and i have a headache  the cab tomorrow!","i totally ate springs at gymnastics, my face hurts, its really red, and i have a headache  the cab tomorrow!","totally ate springs gymnastics face hurts really red , headache cab tomorrow !","totally eat spring gymnastic face hurt really red , headache cab tomorrow !",spring gymnastic headache cab tomorrow,red,eat face hurt,spring gymnastic headache cab tomorrow red eat face hurt,13.0
0,2329081742,Thu Jun 25 10:19:44 PDT 2009,NO_QUERY,Jane_92,ugggggggggggghhhh hate pop crunch with their stupid comments!!!!!!!!!!!!! ,ugggggggggggghhhh hate pop crunch with their stupid comments!!!!!!!!!!!!! ,ugggggggggggghhhh hate pop crunch stupid comments !!!!!!!!!!!,ugggggggggggghhhh hate pop crunch stupid comment ! ! ! ! ! ! ! ! ! ! !,hate pop crunch comment,ugggggggggggghhhh stupid,,hate pop crunch comment ugggggggggggghhhh stupid,17.0
0,2329082092,Thu Jun 25 10:19:44 PDT 2009,NO_QUERY,nerdynotdirty,"I hate the excitement of pouring a bowl of honey bunches of oats, only to be disappointed by a lack of milk ","I hate the excitement of pouring a bowl of honey bunches of oats, only to be disappointed by a lack of milk ",hate excitement pouring bowl honey bunches oats disappointed lack milk,hate excitement pour bowl honey bunches oats disappoint lack milk,hate excitement bowl honey bunches oats lack milk,,pour disappoint,hate excitement bowl honey bunches oats lack milk pour disappoint,10.0
0,2329082348,Thu Jun 25 10:19:45 PDT 2009,NO_QUERY,CHLOEandBOO,Damn it I just blew out a tire   http://twitpic.com/8dw9c,Damn it I just blew out a tire   ,damn blew tire,damn blew tire,damn blew tire,,,damn blew tire,3.0
0,2329082389,Thu Jun 25 10:19:45 PDT 2009,NO_QUERY,TrendyBindi,Definitely under the weather today ,Definitely under the weather today ,definitely weather today,definitely weather today,today,,weather,today weather,3.0
0,2329082700,Thu Jun 25 10:19:47 PDT 2009,NO_QUERY,chompychomp,"Aw shit, Farrah Fawcett passed away. ","Aw shit, Farrah Fawcett passed away. ",aw shit farrah fawcett passed away,aw shit farrah fawcett pass away,shit farrah fawcett,,pass,shit farrah fawcett pass,6.0
0,2329082728,Thu Jun 25 10:19:47 PDT 2009,NO_QUERY,LozzieCousins,@SandyPaws That makes sense. The Waiting Game. ,@SandyPaws That makes sense. The Waiting Game. ,sandypaws makes sense waiting game .,sandypaw make sense wait game .,sandypaw sense game,,make wait,sandypaw sense game make wait,6.0
0,2329082745,Thu Jun 25 10:19:47 PDT 2009,NO_QUERY,CaitlinBlythe,No more summer dance team practices... Ever... In my life... Sad day ,No more summer dance team practices... Ever... In my life... Sad day ,summer dance team practices . ever ... life ... sad day,summer dance team practice . ever ... life ... sad day,summer dance team practice life day,sad,,summer dance team practice life day sad,11.0
0,2329083019,Thu Jun 25 10:19:48 PDT 2009,NO_QUERY,NathalieCaron,@Sheindie I'm good. Things are moving along. Came back from lunch with the sad news ,@Sheindie I'm good. Things are moving along. Came back from lunch with the sad news ,sheindie im good . things moving along . came back lunch sad news,sheindie -PRON- be good . thing move along . come back lunch sad news,sheindie good thing lunch news,sad,be move come,sheindie good thing lunch news sad be move come,14.0
0,2329083104,Thu Jun 25 10:19:48 PDT 2009,NO_QUERY,taylor_bsstt,I am eating peanut butter bagel. It's pretty good. Poor Farrah Fawcett. ,I am eating peanut butter bagel. It's pretty good. Poor Farrah Fawcett. ,eating peanut butter bagel pretty good . poor farrah fawcett .,eat peanut butter bagel pretty good . poor farrah fawcett .,peanut butter bagel farrah fawcett,poor,eat,peanut butter bagel farrah fawcett poor eat,11.0
0,2329083296,Thu Jun 25 10:19:49 PDT 2009,NO_QUERY,Ivoryblossum,darn it! all that work to get my OS back in English and it doesn't even have the options I want. Think i need to install some software ,darn it! all that work to get my OS back in English and it doesn't even have the options I want. Think i need to install some software ,darn work get os back english doesnt even options want . think need install software,darn work get os back english do not even option want . think need install software,work os english option software,darn,get want think need install,work os english option software darn get want think need install,16.0
0,2329083398,Thu Jun 25 10:19:50 PDT 2009,NO_QUERY,4EverInABind,@hnrxmcrlover I'm getting it cut to my shoulders tomorrow ,@hnrxmcrlover I'm getting it cut to my shoulders tomorrow ,hnrxmcrlover im getting cut shoulders tomorrow,hnrxmcrlover -PRON- be get cut shoulder tomorrow,hnrxmcrlover cut shoulder tomorrow,,be get,hnrxmcrlover cut shoulder tomorrow be get,7.0
0,2329083434,Thu Jun 25 10:19:50 PDT 2009,NO_QUERY,fefezoka,@tommcfly toooom answer me!  im crazy to hear the new songs! Come to brazil again.  Te Amo,@tommcfly toooom answer me!  im crazy to hear the new songs! Come to brazil again.  Te Amo,tommcfly toooom answer im crazy hear new songs ! come brazil . te amo,tommcfly toooom answer -PRON- be crazy hear new song ! come brazil . te amo,tommcfly toooom answer song brazil te amo,crazy new,be hear come,tommcfly toooom answer song brazil te amo crazy new be hear come,15.0
0,2329083531,Thu Jun 25 10:19:50 PDT 2009,NO_QUERY,zate,@SecBarbie I'd so do cybercommand but they be hatin on the non citizens ,@SecBarbie I'd so do cybercommand but they be hatin on the non citizens ,secbarbie id cybercommand hatin non citizens,secbarbie -PRON- would cybercommand hatin non citizen,secbarbie cybercommand hatin non citizen,,would,secbarbie cybercommand hatin non citizen would,7.0
0,2329083634,Thu Jun 25 10:19:51 PDT 2009,NO_QUERY,Coleton08,Hates when the lady doesn't clean the bed good and the person before you used tingle. Butt and back are SINGED ,Hates when the lady doesn't clean the bed good and the person before you used tingle. Butt and back are SINGED ,hates lady doesnt clean bed good person used tingle butt back singed,hates lady do not clean bed good person use tingle butt back singe,hates lady bed person tingle butt,good,clean use singe,hates lady bed person tingle butt good clean use singe,13.0
0,2329084134,Thu Jun 25 10:19:53 PDT 2009,NO_QUERY,moriani,Saddened by the death of Farrah Fawcett. ,Saddened by the death of Farrah Fawcett. ,saddened death farrah fawcett,sadden death farrah fawcett,death farrah fawcett,,sadden,death farrah fawcett sadden,4.0
0,2329084573,Thu Jun 25 10:19:55 PDT 2009,NO_QUERY,Nevidge20,@TickingTimeBomb See hes not verified but hes got these candid tweetpics so i don't know what to do....  Hows Steph? ,@TickingTimeBomb See hes not verified but hes got these candid tweetpics so i don't know what to do....  Hows Steph? ,tickingtimebomb see hes verified hes got candid tweetpics dont know .... hows steph ?,tickingtimebomb see -PRON- s verify -PRON- s get candid tweetpic do not know .... how s steph ?,tickingtimebomb tweetpic s,candid steph,see verify s get know,tickingtimebomb tweetpic s candid steph see verify s get know,18.0
0,2329084722,Thu Jun 25 10:19:55 PDT 2009,NO_QUERY,GzMcFLY,@tommcfly oh yeah! tom! please a reply! please please please! say something! ,@tommcfly oh yeah! tom! please a reply! please please please! say something! ,tommcfly oh yeah tom ! please reply ! please please please ! say something !,tommcfly oh yeah tom ! please reply ! please please please ! say something !,tommcfly tom,,reply say,tommcfly tom reply say,15.0
0,2329085241,Thu Jun 25 10:19:58 PDT 2009,NO_QUERY,PINKisCRAZY,Nobodys talking cuz there all taking quizez!!  .....lol,Nobodys talking cuz there all taking quizez!!  .....lol,nobodys talking cuz taking quizez ..... lol,nobodys talk cuz take quizez ..... lol,quizez lol,,nobodys talk take,quizez lol nobodys talk take,7.0
0,2329085294,Thu Jun 25 10:19:58 PDT 2009,NO_QUERY,craziex3,@xThislove SAME! but ive eaten too much todaii! ive been piggin out on junk food LOOL so imma hve to stop ,@xThislove SAME! but ive eaten too much todaii! ive been piggin out on junk food LOOL so imma hve to stop ,xthislove ive eaten much todaii ! ive piggin junk food lool imma hve stop,xthislove -PRON- have eat much todaii ! -PRON- have piggin junk food lool imma hve stop,xthislove todaii piggin junk food lool imma hve,much,have eat have stop,xthislove todaii piggin junk food lool imma hve much have eat have stop,16.0
0,2329085388,Thu Jun 25 10:19:58 PDT 2009,NO_QUERY,xNicoleAlinex,@Mm_Ka I don't know things are annoying me I don't want to work either ,@Mm Ka I don't know things are annoying me I don't want to work either ,mm ka dont know things annoying ' want work either,mm ka do not know thing annoy ' want work either,mm ka thing want work,,know annoy,mm ka thing want work know annoy,11.0
0,2329085526,Thu Jun 25 10:19:59 PDT 2009,NO_QUERY,lisag25,"I want to go swimming, its too damn hot!! but my pool is filthy!! blahhhh ","I want to go swimming, its too damn hot!! but my pool is filthy!! blahhhh ",want go swimming damn hot ! pool filthy !! blahhhh,want go swim damn hot ! pool filthy ! ! blahhhh,pool,hot filthy,want go swim,pool hot filthy want go swim,11.0
0,2329086210,Thu Jun 25 10:20:02 PDT 2009,NO_QUERY,Breedom2Be,Rest in peace Farrah Fawcett ,Rest in peace Farrah Fawcett ,rest peace farrah fawcett,rest peace farrah fawcett,peace farrah fawcett,,rest,peace farrah fawcett rest,4.0
